step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
136,CASH_IN,172995.64,C1663146402,23.0,173018.64,C143732587,665193.02,492197.39,0,0
187,PAYMENT,5698.55,C1215688413,0.0,0.0,M466049585,0.0,0.0,0,0
257,CASH_IN,33790.16,C1844454849,16370014.69,16403804.85,C322363376,92517.13,58726.98,0,0
202,CASH_OUT,21761.0,C135892680,244756.0,222995.0,C234259273,0.0,21761.0,0,0
352,CASH_OUT,4875.24,C1475246420,0.0,0.0,C253771199,607151.1,612026.34,0,0
140,PAYMENT,6273.72,C539765234,69056.27,62782.54,M443585228,0.0,0.0,0,0
396,CASH_IN,151111.89,C1225285905,4589857.13,4740969.02,C1739049018,1367419.44,1216307.56,0,0
43,PAYMENT,4123.73,C715783046,251.0,0.0,M1563975015,0.0,0.0,0,0
18,PAYMENT,14595.79,C1610629114,199138.85,184543.06,M200994673,0.0,0.0,0,0
373,PAYMENT,10781.17,C1887407507,29717.0,18935.83,M798453740,0.0,0.0,0,0
229,CASH_OUT,131861.75,C1379922156,30948.0,0.0,C1725401102,1423355.84,1555217.59,0,0
403,CASH_IN,36271.32,C1669168810,2648761.12,2685032.45,C346314346,520240.71,483969.39,0,0
201,PAYMENT,5425.82,C2099479572,246415.0,240989.18,M35299725,0.0,0.0,0,0
186,CASH_OUT,141133.55,C408140275,0.0,0.0,C1658514034,642237.71,783371.26,0,0
228,PAYMENT,6884.85,C1414058571,501614.0,494729.15,M1923677230,0.0,0.0,0,0
138,CASH_OUT,509504.62,C236131461,0.0,0.0,C1987023697,528042.33,1037546.95,0,0
325,PAYMENT,4064.92,C110264950,0.0,0.0,M1407600798,0.0,0.0,0,0
307,CASH_IN,16620.76,C565563123,232579.0,249199.76,C1363147127,2175959.0,2159338.24,0,0
187,CASH_IN,336415.6,C2049380446,206300.02,542715.62,C292599064,489858.21,153442.61,0,0
264,PAYMENT,850.6,C629994142,10560.0,9709.4,M695793395,0.0,0.0,0,0
18,CASH_OUT,332639.64,C1351273337,25192.0,0.0,C514210477,62759.52,644683.43,0,0
333,CASH_IN,465068.99,C778066530,697643.76,1162712.74,C2117927641,2473052.43,2007983.44,0,0
36,CASH_IN,214377.08,C1440516769,5921954.73,6136331.81,C1736247930,400361.13,185984.05,0,0
45,CASH_OUT,41891.96,C2023586527,0.0,0.0,C1944598988,3210086.05,3069949.22,0,0
159,CASH_IN,191007.91,C158852088,2666915.45,2857923.36,C2096919878,807215.63,616207.72,0,0
300,PAYMENT,3386.69,C1654671492,0.0,0.0,M616179738,0.0,0.0,0,0
131,PAYMENT,1381.48,C1574427932,459726.88,458345.4,M1878764868,0.0,0.0,0,0
203,CASH_OUT,95376.75,C1194394368,154505.0,59128.25,C190257194,466218.83,561595.58,0,0
398,CASH_OUT,424356.68,C1796199419,407.0,0.0,C494053368,0.0,424356.68,0,0
235,CASH_OUT,83212.12,C1942137147,0.0,0.0,C945433958,1022776.43,1105988.55,0,0
522,CASH_OUT,23814.3,C1853207734,0.0,0.0,C1923945263,557815.65,581629.95,0,0
203,CASH_OUT,270026.86,C706306159,0.0,0.0,C1628934827,939149.15,1209176.02,0,0
260,PAYMENT,1874.45,C1339807257,417373.63,415499.19,M105162620,0.0,0.0,0,0
397,PAYMENT,9424.95,C16320537,206047.0,196622.05,M211877194,0.0,0.0,0,0
204,CASH_OUT,94892.52,C723721854,51771.0,0.0,C893330904,83547.38,178439.9,0,0
351,CASH_IN,99274.23,C117601444,1499998.21,1599272.43,C380031985,1403197.42,1303923.19,0,0
184,PAYMENT,12427.19,C772187628,3106.0,0.0,M2099353273,0.0,0.0,0,0
255,DEBIT,4921.69,C984449927,25499.0,20577.31,C597576846,36841.81,41763.5,0,0
283,CASH_OUT,92134.32,C2095566746,10110.0,0.0,C1928836679,638761.43,730895.75,0,0
158,CASH_OUT,73049.59,C448651499,159505.0,86455.41,C64314931,1225608.63,1298658.23,0,0
306,CASH_OUT,87977.06,C503869673,21388.0,0.0,C1660475414,0.0,87977.06,0,0
252,CASH_OUT,312746.93,C170396822,889.0,0.0,C1353207956,0.0,312746.93,0,0
253,CASH_OUT,265224.1,C531607051,0.0,0.0,C883794020,313172.5,578396.6,0,0
234,PAYMENT,9667.02,C2027983325,26584.0,16916.98,M1376355345,0.0,0.0,0,0
323,CASH_OUT,399666.17,C1956716443,246402.0,0.0,C1055185914,16907.88,416574.05,0,0
328,CASH_OUT,141257.42,C1054124747,9182.0,0.0,C908476098,0.0,141257.42,0,0
374,PAYMENT,13694.02,C350917881,0.0,0.0,M332300633,0.0,0.0,0,0
44,CASH_OUT,169486.91,C1161345525,0.0,0.0,C720936546,348775.85,518262.77,0,0
238,CASH_IN,100376.86,C1586678835,117982.0,218358.86,C551368660,778.35,0.0,0,0
20,CASH_IN,74250.26,C354708125,11496.0,85746.26,C19701197,115911.5,693587.82,0,0
185,TRANSFER,1291959.67,C1493414529,69495.0,0.0,C592209404,841529.89,2133489.56,0,0
204,CASH_IN,114981.87,C1539728607,61096.0,176077.87,C1116832818,110468.22,0.0,0,0
231,PAYMENT,26588.17,C1302680359,510.0,0.0,M80251275,0.0,0.0,0,0
278,CASH_OUT,111637.09,C108923941,205969.0,94331.91,C12329588,49000.31,160637.4,0,0
283,CASH_OUT,121246.35,C977200648,6501.0,0.0,C1715177866,972796.84,1094043.2,0,0
355,CASH_OUT,274381.43,C850276964,51373.0,0.0,C877941334,1377759.1,1652140.52,0,0
44,CASH_IN,173371.09,C1670533573,265106.43,438477.52,C1160323944,0.0,0.0,0,0
354,PAYMENT,41036.81,C237646125,44502.05,3465.24,M312230455,0.0,0.0,0,0
471,PAYMENT,9640.27,C568990755,0.0,0.0,M1459405704,0.0,0.0,0,0
469,CASH_OUT,41610.25,C454225049,56152.0,14541.75,C737353726,9491310.19,9532920.45,0,0
252,CASH_IN,111542.91,C2073968560,599571.0,711113.91,C1781586210,926322.58,814779.68,0,0
386,CASH_IN,40012.8,C828184329,8824425.84,8864438.64,C1637811221,1352182.93,1312170.13,0,0
231,CASH_IN,272480.86,C1858911128,5706287.93,5978768.79,C1359059916,385420.51,112939.65,0,0
416,CASH_IN,529881.55,C222144887,2347512.86,2877394.41,C493412134,1205933.22,676051.68,0,0
546,PAYMENT,1555.81,C454021761,178529.0,176973.19,M2139311351,0.0,0.0,0,0
354,CASH_OUT,18355.4,C1943902369,302159.0,283803.6,C2062760857,934306.39,952661.8,0,0
231,CASH_IN,278328.43,C2041044781,14012.0,292340.43,C28580340,19960.0,0.0,0,0
257,CASH_IN,393431.81,C673152597,8562242.29,8955674.11,C1269034067,516270.24,122838.43,0,0
142,CASH_OUT,72514.93,C571378886,78146.0,5631.07,C2071903623,0.0,72514.93,0,0
258,PAYMENT,1552.13,C1984802980,0.0,0.0,M689143115,0.0,0.0,0,0
182,TRANSFER,588378.34,C1690124400,0.0,0.0,C1088844174,676106.17,1264484.51,0,0
404,CASH_IN,275804.71,C1749214849,8873851.44,9149656.15,C1829680631,3411344.66,3135539.95,0,0
599,PAYMENT,7677.95,C533789518,20194.0,12516.05,M2106114252,0.0,0.0,0,0
134,CASH_OUT,49267.46,C1647458451,28625.0,0.0,C1217223969,824597.17,873864.64,0,0
158,PAYMENT,16803.08,C936844394,1133.0,0.0,M1079112963,0.0,0.0,0,0
19,CASH_OUT,229483.8,C808566420,10734.0,0.0,C6309092,0.0,1374425.05,0,0
15,CASH_IN,354679.76,C407884013,354008.62,708688.39,C469742396,93527.64,0.0,0,0
299,TRANSFER,1454015.82,C111750472,0.0,0.0,C130418763,3108358.88,4562374.7,0,0
281,PAYMENT,14169.97,C917846048,0.0,0.0,M1331751192,0.0,0.0,0,0
13,CASH_OUT,189684.65,C2108032635,0.0,0.0,C1543659240,348302.0,537986.66,0,0
185,PAYMENT,18442.3,C2000517902,50313.0,31870.7,M291982439,0.0,0.0,0,0
17,CASH_OUT,177483.07,C1120299706,14535.0,0.0,C1558705891,0.0,177483.07,0,0
380,PAYMENT,8138.84,C565063534,165967.85,157829.01,M576602899,0.0,0.0,0,0
133,PAYMENT,9987.03,C179873092,80309.77,70322.74,M1893493021,0.0,0.0,0,0
276,CASH_OUT,167955.52,C1867818271,135267.83,0.0,C109072255,2539249.56,2707205.08,0,0
211,CASH_IN,260764.1,C1023152086,16031.0,276795.1,C2071293607,79040.96,0.0,0,0
354,CASH_OUT,251342.39,C1008125901,0.0,0.0,C1933641006,3159605.5,3410947.89,0,0
203,CASH_OUT,297.51,C1235915529,11017.0,10719.49,C977653829,301601.38,301898.88,0,0
163,PAYMENT,22480.93,C1432678241,0.0,0.0,M1500025399,0.0,0.0,0,0
540,PAYMENT,17055.82,C1295289440,27300.0,10244.18,M1526212868,0.0,0.0,0,0
284,CASH_OUT,121992.65,C1444868214,0.0,0.0,C786586700,10536798.51,10658791.16,0,0
185,CASH_OUT,286349.57,C856924596,0.0,0.0,C74217347,594373.12,1152584.43,0,0
357,CASH_OUT,281468.29,C820279185,238.0,0.0,C167488057,0.0,281468.29,0,0
131,TRANSFER,901860.64,C280984970,0.0,0.0,C1079987812,4309584.06,5211444.7,0,0
202,CASH_IN,276904.77,C2129410524,12216267.96,12493172.73,C594368830,3048608.8,2771704.03,0,0
322,CASH_OUT,291334.24,C381278865,0.0,0.0,C1581018195,430101.06,721435.3,0,0
18,CASH_OUT,126697.07,C240759334,51390.0,0.0,C1804903293,10136.0,195573.09,0,0
346,CASH_OUT,287724.16,C164862643,2921.0,0.0,C1357600796,1380772.04,1668496.2,0,0
38,CASH_OUT,172847.61,C1261044650,23550.0,0.0,C2112794973,0.0,172847.61,0,0
17,PAYMENT,13302.53,C1401516840,0.0,0.0,M1954966004,0.0,0.0,0,0
36,CASH_OUT,599087.0,C1972100487,0.0,0.0,C1431689012,2437936.91,3037023.92,0,0
403,CASH_IN,283519.83,C6271500,38423.0,321942.83,C831520601,935317.78,651797.95,0,0
312,PAYMENT,117.63,C543856948,60319.0,60201.37,M1350814268,0.0,0.0,0,0
42,CASH_OUT,335563.22,C1857365728,70508.0,0.0,C1608602720,1193139.67,1528702.88,0,0
38,PAYMENT,1202.74,C2095620884,0.0,0.0,M1177681828,0.0,0.0,0,0
136,PAYMENT,7394.5,C1453792601,332917.0,325522.5,M743537997,0.0,0.0,0,0
212,CASH_IN,94764.84,C496074699,30495.0,125259.84,C1296476041,0.0,0.0,0,0
273,CASH_OUT,174887.09,C48415344,17148.46,0.0,C1147229842,2256508.12,2694276.88,0,0
129,PAYMENT,9975.11,C71489807,0.0,0.0,M367811141,0.0,0.0,0,0
350,PAYMENT,8049.89,C438849654,197711.0,189661.11,M1629015629,0.0,0.0,0,0
376,CASH_OUT,243131.03,C1682107966,0.0,0.0,C2015642464,376751.19,619882.22,0,0
14,PAYMENT,7341.94,C66636142,650909.51,643567.56,M143313730,0.0,0.0,0,0
211,PAYMENT,1771.15,C438124857,0.0,0.0,M1395981393,0.0,0.0,0,0
351,CASH_IN,69200.56,C1361300413,6425635.21,6494835.77,C815981395,95916.81,26716.25,0,0
382,CASH_OUT,91300.18,C1127802590,2369.0,0.0,C507259252,399854.95,491155.12,0,0
322,TRANSFER,1156080.13,C602419004,16006.0,0.0,C526273519,114696.01,1270776.14,0,0
349,TRANSFER,1421171.81,C2003465770,36347.0,0.0,C2133567196,0.0,1421171.81,0,0
164,CASH_IN,186987.76,C2113010489,8238451.56,8425439.32,C591818840,5999596.99,5812609.23,0,0
189,PAYMENT,4449.05,C995958368,86539.51,82090.46,M323937451,0.0,0.0,0,0
399,PAYMENT,23629.46,C1929843471,99206.0,75576.54,M819122134,0.0,0.0,0,0
14,DEBIT,7045.3,C708719209,10668.0,3622.7,C2047376708,1282537.9,1300781.85,0,0
255,PAYMENT,5985.46,C66910601,0.0,0.0,M747850404,0.0,0.0,0,0
352,CASH_OUT,211203.13,C1096797898,21022.0,0.0,C474633086,57951.73,269154.86,0,0
303,PAYMENT,988.53,C1252218575,49925.0,48936.47,M502733461,0.0,0.0,0,0
327,TRANSFER,107652.16,C595723150,0.0,0.0,C1691357367,1244267.52,1351919.68,0,0
282,PAYMENT,2404.88,C2113173926,69362.3,66957.42,M385050725,0.0,0.0,0,0
345,PAYMENT,36075.58,C527714971,0.0,0.0,M2116192170,0.0,0.0,0,0
330,CASH_IN,112035.67,C1537621726,5804413.61,5916449.28,C1508114076,12934227.17,12822191.5,0,0
38,CASH_OUT,87183.5,C1880599489,11123.0,0.0,C1721459506,2797857.05,2885040.55,0,0
209,PAYMENT,2211.58,C506681619,21640.0,19428.42,M666793963,0.0,0.0,0,0
131,CASH_OUT,392060.57,C1892066295,0.0,0.0,C1430071168,11985269.45,12377330.03,0,0
345,PAYMENT,18487.08,C1901476476,35425.0,16937.92,M2111634433,0.0,0.0,0,0
548,PAYMENT,12472.66,C1170847520,20552.0,8079.34,M1083129847,0.0,0.0,0,0
138,PAYMENT,10619.23,C1427516133,0.0,0.0,M1010027888,0.0,0.0,0,0
131,CASH_OUT,425672.27,C1944894820,62806.0,0.0,C1459989285,533876.38,959548.65,0,0
236,PAYMENT,10708.34,C689673276,0.0,0.0,M1583431567,0.0,0.0,0,0
307,PAYMENT,58735.82,C176552190,0.0,0.0,M376365396,0.0,0.0,0,0
204,PAYMENT,2163.71,C959518370,0.0,0.0,M1913479132,0.0,0.0,0,0
162,CASH_OUT,68578.99,C722261397,47737.0,0.0,C2144221230,590597.61,659176.6,0,0
258,CASH_IN,24885.03,C1900657802,14271908.46,14296793.48,C464265639,318618.14,293733.12,0,0
237,TRANSFER,344275.28,C1666519886,32906.0,0.0,C2032392019,0.0,344275.28,0,0
94,PAYMENT,1057.21,C2028922810,176840.0,175782.79,M2044850457,0.0,0.0,0,0
525,PAYMENT,28626.72,C202697634,123386.0,94759.28,M2121122505,0.0,0.0,0,0
380,CASH_OUT,124033.2,C1280983390,0.0,0.0,C1623170701,559242.58,683275.78,0,0
185,PAYMENT,18449.59,C1591265830,20256.0,1806.41,M122719069,0.0,0.0,0,0
202,PAYMENT,7324.75,C2047427763,262584.55,255259.79,M1695878169,0.0,0.0,0,0
210,CASH_OUT,63550.1,C1157398269,60780.12,0.0,C168893023,88664.67,152214.77,0,0
256,CASH_IN,43971.71,C475192054,19912.0,63883.71,C204239352,0.0,0.0,0,0
231,CASH_IN,246208.21,C484350545,9309426.85,9555635.06,C1136035537,1473812.05,1227603.84,0,0
8,PAYMENT,994.11,C781032276,104332.0,103337.89,M1425280712,0.0,0.0,0,0
255,PAYMENT,4136.03,C373435240,0.0,0.0,M1101055869,0.0,0.0,0,0
137,PAYMENT,6865.95,C1674094618,10345.0,3479.05,M442891797,0.0,0.0,0,0
257,CASH_OUT,22646.18,C1259732247,0.0,0.0,C48457464,4024370.39,4047016.58,0,0
229,CASH_OUT,220436.75,C1521933808,21330.0,0.0,C445235113,472251.2,692687.95,0,0
133,PAYMENT,23822.19,C663919747,0.0,0.0,M1537253189,0.0,0.0,0,0
207,CASH_IN,313672.83,C921527379,24024702.89,24338375.72,C1855860487,343051.8,29378.97,0,0
405,TRANSFER,39380.98,C1503009254,0.0,0.0,C979808669,933988.14,973369.11,0,0
298,PAYMENT,57919.4,C1584453709,31705.0,0.0,M708622836,0.0,0.0,0,0
225,CASH_OUT,150137.14,C923542464,7600.0,0.0,C814886797,8705027.85,8855164.99,0,0
41,CASH_OUT,271358.57,C2102817839,0.0,0.0,C1546722697,997248.27,1268606.84,0,0
155,CASH_IN,190880.02,C871844629,2072.0,192952.02,C244276907,0.0,0.0,0,0
258,PAYMENT,3764.43,C1093975219,0.0,0.0,M1881480695,0.0,0.0,0,0
431,PAYMENT,17619.88,C1824284187,15578.0,0.0,M276223992,0.0,0.0,0,0
16,CASH_OUT,75661.59,C922720322,0.0,0.0,C1923018211,693909.45,706387.31,0,0
153,CASH_IN,324320.22,C354470810,8075784.87,8400105.09,C1949616370,1583725.52,1259405.3,0,0
178,PAYMENT,28047.79,C88355519,153409.92,125362.13,M403418711,0.0,0.0,0,0
297,PAYMENT,36851.95,C1873144136,30542.0,0.0,M851240041,0.0,0.0,0,0
22,CASH_OUT,250939.94,C1007217685,0.0,0.0,C958366371,486831.01,835940.9,0,0
395,PAYMENT,24777.29,C228181144,0.0,0.0,M945779869,0.0,0.0,0,0
138,CASH_OUT,160711.72,C1290567798,0.0,0.0,C1409342334,1608170.53,1768882.24,0,0
137,CASH_OUT,451711.84,C281510997,1795.0,0.0,C1844465367,884211.19,1335923.02,0,0
236,PAYMENT,17076.18,C1551435742,37398.0,20321.82,M2092940121,0.0,0.0,0,0
10,PAYMENT,1808.71,C2060573094,0.0,0.0,M802389221,0.0,0.0,0,0
322,PAYMENT,7555.92,C1483067512,78469.22,70913.3,M1689473801,0.0,0.0,0,0
334,PAYMENT,15962.26,C346251904,215.0,0.0,M1227475239,0.0,0.0,0,0
397,PAYMENT,13755.51,C2110187994,30954.0,17198.49,M1768990555,0.0,0.0,0,0
132,CASH_IN,545294.62,C1086878390,10056.0,555350.62,C1028121378,51480.8,0.0,0,0
274,PAYMENT,3453.03,C1365337513,13212.0,9758.97,M1047556366,0.0,0.0,0,0
184,CASH_OUT,40884.1,C87771306,173.0,0.0,C644785434,0.0,40884.1,0,0
94,PAYMENT,1730.57,C1734561266,239.0,0.0,M2081903076,0.0,0.0,0,0
235,PAYMENT,39956.54,C1601062523,0.0,0.0,M9785120,0.0,0.0,0,0
164,PAYMENT,9675.8,C178109560,0.0,0.0,M520184363,0.0,0.0,0,0
230,CASH_IN,65921.0,C308599581,5038.0,70959.0,C488924759,39285.08,0.0,0,0
305,CASH_IN,494848.42,C1502837929,3840977.88,4335826.3,C469507037,797438.13,302589.71,0,0
307,TRANSFER,136925.44,C493464762,52182.0,0.0,C2086632288,3261283.95,3398209.39,0,0
35,PAYMENT,6979.35,C778826093,325085.66,318106.31,M13552753,0.0,0.0,0,0
40,PAYMENT,37541.09,C189009746,0.0,0.0,M1785540396,0.0,0.0,0,0
250,PAYMENT,24086.52,C1894188805,18521.0,0.0,M636535086,0.0,0.0,0,0
380,CASH_OUT,187020.24,C782774213,0.0,0.0,C1274436325,5533317.06,5720337.3,0,0
9,CASH_OUT,56325.26,C1977683524,0.0,0.0,C734711541,129279.74,185605.0,0,0
155,PAYMENT,12107.09,C944994779,64129.0,52021.91,M1332904517,0.0,0.0,0,0
327,TRANSFER,3210605.83,C1310426497,431407.53,0.0,C409475018,7645653.42,10856259.25,0,0
332,CASH_OUT,165721.55,C821462276,15988.0,0.0,C394634786,0.0,165721.55,0,0
284,PAYMENT,12121.14,C920835675,1137.0,0.0,M1126366192,0.0,0.0,0,0
349,CASH_IN,130123.6,C1345453297,10463368.47,10593492.08,C1899073220,15414610.18,15284486.58,0,0
206,PAYMENT,9211.12,C291663335,31269.0,22057.88,M702981124,0.0,0.0,0,0
349,PAYMENT,12327.98,C889841484,0.0,0.0,M938145305,0.0,0.0,0,0
255,TRANSFER,460915.44,C1757029111,0.0,0.0,C883269796,4838602.68,5299518.12,0,0
211,CASH_OUT,163543.79,C744638736,12383.0,0.0,C1295477613,1790743.22,1954287.01,0,0
398,CASH_OUT,78102.93,C1468182255,0.0,0.0,C1717594424,243693.16,321796.09,0,0
400,PAYMENT,31099.47,C627877047,199372.16,168272.69,M1266196351,0.0,0.0,0,0
41,CASH_IN,239789.88,C668818572,170896.66,410686.54,C1495580385,3550953.04,3311163.16,0,0
302,CASH_OUT,332122.16,C718441850,0.0,0.0,C1310248209,663431.1,995553.26,0,0
37,CASH_IN,37818.08,C684513686,15350053.22,15387871.3,C1056553185,152132.58,114314.5,0,0
298,TRANSFER,806818.43,C1922318444,39392.0,0.0,C1639298971,43607.17,850425.59,0,0
377,CASH_IN,177803.57,C68674538,367.0,178170.57,C1262679820,0.0,0.0,0,0
252,PAYMENT,58716.66,C517584563,18684.13,0.0,M1935304828,0.0,0.0,0,0
214,CASH_IN,73373.93,C373500122,5111.0,78484.93,C5686388,373805.96,300432.04,0,0
42,CASH_OUT,435854.95,C941901785,0.0,0.0,C1844270229,846713.51,1282568.45,0,0
275,PAYMENT,12077.24,C435855117,12891.0,813.76,M1667211911,0.0,0.0,0,0
186,CASH_IN,83002.59,C1205644919,60817.0,143819.59,C1853502828,49552.04,0.0,0,0
140,PAYMENT,17673.89,C2057172149,0.0,0.0,M50844435,0.0,0.0,0,0
376,PAYMENT,6061.94,C321395083,10035.0,3973.06,M369439425,0.0,0.0,0,0
352,CASH_OUT,359501.03,C1635516136,5966.0,0.0,C547491022,15037.74,374538.77,0,0
188,CASH_OUT,324287.81,C1479873435,21364.0,0.0,C1373429026,0.0,324287.81,0,0
325,CASH_IN,37884.67,C1621215151,2008556.1,2046440.77,C105968662,2817981.46,2780096.79,0,0
395,CASH_OUT,66789.68,C953953521,441688.66,374898.98,C1018802625,282755.84,349545.52,0,0
239,PAYMENT,3442.19,C1264667023,32338.0,28895.81,M384054681,0.0,0.0,0,0
231,CASH_OUT,96291.11,C1675515800,496.0,0.0,C581952992,0.0,96291.11,0,0
211,CASH_OUT,307701.43,C943036607,0.0,0.0,C334755555,443294.09,750995.52,0,0
181,CASH_OUT,154310.74,C693273507,20964.0,0.0,C577770802,1362221.79,1561866.88,0,0
189,PAYMENT,9587.83,C650402608,28340.0,18752.17,M1211930923,0.0,0.0,0,0
17,CASH_OUT,198953.57,C607503511,0.0,0.0,C1989359952,1955970.3,2154923.86,0,0
158,PAYMENT,6745.78,C991086172,242.0,0.0,M1633955089,0.0,0.0,0,0
130,CASH_OUT,251246.08,C1314267993,63269.0,0.0,C1222848422,498.19,251744.27,0,0
186,PAYMENT,707.23,C1197986451,0.0,0.0,M1593116845,0.0,0.0,0,0
352,CASH_OUT,493939.45,C1122577109,20925.0,0.0,C2058219248,0.0,493939.45,0,0
36,PAYMENT,10344.17,C424374294,0.0,0.0,M179705793,0.0,0.0,0,0
162,CASH_IN,122998.23,C1907454179,3573081.45,3696079.67,C173742297,187693.0,64694.78,0,0
16,CASH_OUT,118588.59,C475524513,208411.0,89822.41,C1137938205,422869.08,740849.97,0,0
43,PAYMENT,36029.54,C1354005494,121383.0,85353.46,M34941898,0.0,0.0,0,0
302,PAYMENT,4349.4,C1579719613,0.0,0.0,M1020946468,0.0,0.0,0,0
137,CASH_IN,153332.68,C1205775339,240705.0,394037.68,C701266675,171402.92,18070.24,0,0
132,CASH_IN,188868.41,C614919738,2423487.75,2612356.16,C842931360,1788653.89,1599785.48,0,0
326,PAYMENT,6056.48,C1680544724,0.0,0.0,M1091580875,0.0,0.0,0,0
165,CASH_IN,142844.99,C1759893538,421.0,143265.99,C1674077443,1102246.43,959401.44,0,0
308,PAYMENT,4249.62,C632709777,25909.0,21659.38,M2044802416,0.0,0.0,0,0
227,PAYMENT,6992.86,C1382989336,0.0,0.0,M1045860760,0.0,0.0,0,0
406,PAYMENT,6960.9,C490218217,34550.0,27589.1,M389016049,0.0,0.0,0,0
371,TRANSFER,1532251.64,C594069905,0.0,0.0,C576530802,3753868.57,5286120.21,0,0
308,PAYMENT,5554.15,C679656838,0.0,0.0,M203931222,0.0,0.0,0,0
19,CASH_IN,20229.27,C1480155803,66968.0,87197.27,C563115202,65168.39,44939.12,0,0
402,PAYMENT,2170.05,C1970861237,0.0,0.0,M398923540,0.0,0.0,0,0
209,CASH_OUT,10951.63,C602430009,10586.0,0.0,C1365243096,1694951.97,1705903.6,0,0
277,CASH_IN,16668.77,C257765007,9862368.37,9879037.14,C326101537,7313798.01,7297129.25,0,0
162,CASH_OUT,211196.74,C788769279,0.0,0.0,C2115869032,1173610.51,1384807.25,0,0
281,CASH_OUT,378850.48,C2014266990,907389.0,528538.52,C774709106,738073.83,1116924.31,0,0
133,PAYMENT,37927.01,C1443158999,297010.71,259083.7,M1437766191,0.0,0.0,0,0
231,TRANSFER,259978.35,C1510241246,0.0,0.0,C1771953277,1295927.32,1555905.67,0,0
307,CASH_IN,340506.32,C1598261162,5360247.98,5700754.3,C1290091517,424840.99,84334.68,0,0
228,PAYMENT,2762.43,C124559758,0.0,0.0,M1458137105,0.0,0.0,0,0
407,PAYMENT,6708.83,C1970812996,0.0,0.0,M469707190,0.0,0.0,0,0
186,PAYMENT,29002.26,C200196734,45878.0,16875.74,M874400670,0.0,0.0,0,0
140,TRANSFER,999463.93,C1330280299,0.0,0.0,C1147398060,3417784.41,4417248.35,0,0
335,PAYMENT,597.61,C2144088605,20055.0,19457.39,M880264988,0.0,0.0,0,0
144,PAYMENT,6319.34,C1875091923,0.0,0.0,M711551634,0.0,0.0,0,0
394,CASH_IN,210786.94,C960142086,11015782.15,11226569.1,C646363957,359297.49,148510.54,0,0
299,CASH_IN,152144.31,C635175902,371898.97,524043.29,C1965946355,277532.32,125388.01,0,0
183,CASH_IN,104704.12,C439160700,11886508.51,11991212.63,C1561728741,199816.27,95112.15,0,0
212,CASH_OUT,17730.09,C1372989732,202947.0,185216.91,C261231712,43989.19,61719.28,0,0
356,PAYMENT,11647.72,C1171202356,0.0,0.0,M2083740780,0.0,0.0,0,0
156,CASH_OUT,147173.81,C256942519,218.0,0.0,C1324314868,0.0,147173.81,0,0
11,PAYMENT,33101.97,C645191623,0.0,0.0,M505339984,0.0,0.0,0,0
153,CASH_IN,220654.89,C1539241685,993386.62,1214041.51,C390483514,1177421.8,956766.91,0,0
155,CASH_OUT,324749.55,C1751071679,0.0,0.0,C1318184518,560456.43,885205.98,0,0
255,CASH_OUT,212149.95,C1189013969,198065.0,0.0,C733277631,2615584.32,2827734.28,0,0
36,PAYMENT,9283.12,C248039503,0.0,0.0,M1384076180,0.0,0.0,0,0
538,PAYMENT,14880.63,C2104395070,323134.0,308253.37,M228707225,0.0,0.0,0,0
252,CASH_OUT,201704.25,C330744892,929.0,0.0,C312915923,939003.51,1140707.76,0,0
375,CASH_OUT,326711.04,C714065113,16086.0,0.0,C1263302100,463446.65,790157.69,0,0
94,CASH_IN,114959.56,C1290405133,2617915.79,2732875.35,C1039465716,240311.3,125351.74,0,0
202,CASH_OUT,188737.92,C1527436984,0.0,0.0,C199656095,529077.97,717815.88,0,0
281,TRANSFER,130151.06,C1076412486,11610.0,0.0,C810161004,0.0,130151.06,0,0
329,CASH_IN,104794.65,C165301495,987796.16,1092590.82,C1781938319,523176.86,418382.21,0,0
138,CASH_OUT,177519.17,C102954018,0.0,0.0,C685559667,1379911.84,1557431.02,0,0
184,CASH_OUT,271444.44,C2100956983,0.0,0.0,C434407281,695941.74,967386.18,0,0
379,CASH_IN,105215.9,C443044014,5713654.99,5818870.88,C1605788298,31697784.75,31592568.85,0,0
299,CASH_IN,77019.48,C1693970030,41931.0,118950.48,C864105185,443440.11,366420.63,0,0
16,CASH_OUT,431632.64,C1176914457,0.0,0.0,C378942839,712295.84,1143928.48,0,0
228,CASH_IN,193143.32,C483305329,6133496.99,6326640.31,C1353557832,2035372.63,1842229.31,0,0
201,CASH_IN,299060.21,C493444744,12309196.97,12608257.18,C457760682,753711.04,454650.83,0,0
238,CASH_IN,114905.21,C579948356,1762417.29,1877322.5,C1260709131,595496.76,480591.55,0,0
20,CASH_IN,364789.95,C1535373521,214631.08,579421.03,C668831097,69123.04,10822.95,0,0
255,PAYMENT,4264.22,C1618536337,59957.0,55692.78,M2551385,0.0,0.0,0,0
166,PAYMENT,2717.36,C942735908,0.0,0.0,M1460657177,0.0,0.0,0,0
257,CASH_OUT,70919.68,C117799560,32113.0,0.0,C1242445900,0.0,533050.06,0,0
378,DEBIT,847.09,C169605350,11932.0,11084.91,C1337855258,15535.52,16382.61,0,0
43,PAYMENT,10803.02,C803788284,0.0,0.0,M1548733650,0.0,0.0,0,0
